disease,feature_block,feature,mean_abs_shap,std_abs_shap,n_folds
acute gastroenteritis,combined,cat__date of presentation_2018-11-26 10:03:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2018-12-07 21:17:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2018-12-18 08:51:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2018-12-23 20:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-01-06 16:20:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-01-13 23:44:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-01-23 09:04:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-03-16 19:39:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-04-02 08:47:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-04-08 10:04:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-04-21 17:52:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-04-24 10:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-04-27 11:12:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-05-09 21:23:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-05-11 12:06:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-05-19 13:18:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-05-20 10:26:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-05-21 20:46:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-05-29 12:29:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-06-13 11:46:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-06-22 16:47:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-06-26 17:51:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-07-02 12:50:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-07-10 13:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-07-12 17:19:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-08-04 02:48:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-08-04 17:14:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-08-11 06:53:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-08-15 15:46:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-08-18 06:57:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-08-19 06:03:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-08-19 08:45:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-09-07 12:27:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-09-16 10:26:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-09-20 09:01:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-10-03 23:16:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-10-08 17:59:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-10-08 18:15:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-10-12 18:30:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-10-29 21:09:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-10-30 12:43:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-11-05 16:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-11-07 09:54:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-11-17 13:15:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-11-23 01:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-11-24 23:48:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-12-03 11:16:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-12-10 13:10:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-12-24 18:33:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2019-12-31 11:23:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-01-02 14:27:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-01-16 17:22:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-01-21 09:04:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-02-12 07:58:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-03-24 01:04:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-04-01 19:41:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-04-18 13:06:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-04-20 11:07:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-04-23 12:36:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-05-15 09:29:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-06-02 01:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-06-03 19:53:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-06-07 13:32:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-06-14 09:51:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-06-16 09:23:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-06-21 22:16:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-07-03 09:25:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-07-06 13:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-07-13 20:22:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-07-13 21:09:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-07-15 11:15:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-07-23 19:57:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-07-26 19:25:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-08-01 21:59:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-08-04 14:19:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-08-09 15:00:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-08-22 15:36:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-08-27 11:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-09-07 14:42:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-09-14 11:39:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-09-25 01:19:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-09-26 18:11:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-09-27 12:44:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-10-24 23:28:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-10-25 01:18:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-11-06 20:14:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-11-17 09:55:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-11-27 12:35:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-11-30 15:48:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-12-13 14:41:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2020-12-26 01:03:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-01-01 18:08:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-01-04 09:03:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-01-06 20:17:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-01-20 09:47:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-01-20 10:54:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-02-16 14:46:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-02-17 18:14:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-02-28 14:26:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-03-30 19:27:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-04-03 13:09:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-04-04 14:51:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-04-04 21:31:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-04-08 08:04:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-05-15 23:13:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-05-17 00:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-05-24 12:13:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-06-06 12:52:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-06-11 17:46:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-06-21 07:49:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-06-26 21:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-07-04 08:26:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-07-08 23:19:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-07-12 15:47:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-07-14 20:00:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-07-17 13:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-07-24 23:06:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-07-25 01:20:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-08-05 02:41:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-08-06 23:10:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-08-26 10:03:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-09-01 11:11:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-09-02 00:08:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-09-02 00:14:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-09-03 00:24:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-09-16 18:34:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-09-28 14:32:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-10-01 20:10:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-10-05 01:01:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-10-12 18:49:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-10-16 14:21:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-11-08 05:38:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-11-12 20:58:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-11-13 11:12:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-11-14 09:22:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-11-16 11:35:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-11-20 13:13:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-12-03 19:20:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-12-12 16:52:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-12-26 10:32:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-12-26 14:45:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-12-26 17:08:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-12-30 12:35:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2021-12-31 07:17:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-01-02 00:48:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-01-03 12:53:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-01-03 18:26:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-01-28 21:26:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-02-12 16:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-02-26 02:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-03-09 16:41:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-03-20 00:16:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-04-01 16:31:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-04-05 15:53:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-04-18 18:52:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-05-06 08:22:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-05-08 05:36:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-05-09 08:24:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-05-15 11:58:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-05-20 11:50:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-06-09 01:39:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-06-28 12:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-06-30 10:30:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-07-11 16:39:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-07-20 08:55:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-08-21 17:53:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-08-25 08:32:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-09-10 00:00:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-09-11 09:27:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-09-23 20:07:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-09-24 09:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-09-30 10:32:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-10-08 13:24:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-10-18 16:15:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-10-29 13:33:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-11-03 09:59:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-11-07 14:07:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-11-22 09:34:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-11-22 16:34:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-11-27 11:22:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-12-02 11:46:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-12-04 12:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-12-12 19:20:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2022-12-24 10:56:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-01-18 09:57:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-01-23 09:00:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-01-23 10:04:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-03-06 09:50:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-03-10 12:20:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-03-13 10:16:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-03-23 09:24:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-04-03 13:05:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-04-11 11:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-05-08 13:00:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-05-18 18:41:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-06-09 08:07:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-06-09 12:24:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-06-11 09:32:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-07-13 10:07:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-07-14 11:32:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-07-28 08:45:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-08-12 11:29:00,0.0,0.0,4
acute gastroenteritis,combined,cat__date of presentation_2023-08-20 22:40:00,0.0,0.0,4
acute gastroenteritis,combined,cat__eda3_month_apr,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_aug,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_dec,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_feb,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_jan,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_jul,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_jun,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_mar,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_may,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_nov,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_oct,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_month_sep,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_weekday_fri,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_weekday_thu,0.0,0.0,5
acute gastroenteritis,combined,cat__eda3_weekday_tue,0.0,0.0,5
acute gastroenteritis,combined,cat__fecal examination_Toxocara positive,0.0,0.0,4
acute gastroenteritis,combined,cat__fecal examination_giardiasis,0.0,0.0,5
acute gastroenteritis,combined,cat__hematocrit interpretation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__hematocrit interpretation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__hematocrit interpretation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__initial total protein interpreatation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__initial total protein interpreatation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__initial total protein interpreatation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__initial total protein interpreatation_lower limit,0.0,0.0,5
acute gastroenteritis,combined,cat__initial total protein interpreatation_upper limit,0.0,0.0,5
acute gastroenteritis,combined,cat__left shift_suspected,0.0,0.0,5
acute gastroenteritis,combined,cat__left shift_yes,0.0,0.0,5
acute gastroenteritis,combined,cat__leukocyte count interpreatation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__leukocyte count interpreatation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__leukocyte count interpreatation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__leukocyte count interpreatation_upper limit,0.0,0.0,5
acute gastroenteritis,combined,cat__lymphocyte count interpreatation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__lymphocyte count interpreatation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__lymphocyte count interpreatation_upper limit,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Abby(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Adam(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Ajax(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Alex,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Amadeus,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Amaro,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Amun(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Amy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Anni,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Anni (Mausi)(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Anton,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Arya,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Aslan(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Aurora,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Baal(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bacardi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bagheera(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bailey,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bajun(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Balthasar(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Balu,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Barney,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Batman (Eivor),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Beeke,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bella,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Bells,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bente,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Betty,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Biene(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Blacky,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Bobby(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bommel(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bonny,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Botan(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bretzky (schwarz-weiß),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Bruni,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Buddy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Camillo,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Carlos,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Charlie,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Charly,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Chi Chi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Chico,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Circe,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Ciro,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Cookie,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Denys,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Didi,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Diego(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Donny,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Donut,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Eddi,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Eddie,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Eddie(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Eddy,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Eddy(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Effie,0.0,0.0,4
acute gastroenteritis,combined,cat__name_El Nino,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Elizabeth,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Elsa,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Elvis,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Emely,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Emily,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Emmi(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Erwin,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Eva,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fee(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Felix,0.0,0.0,5
acute gastroenteritis,combined,cat__name_Felix(+),0.0,0.0,5
acute gastroenteritis,combined,cat__name_Fiene,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Findus,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Findus(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fine,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Finn,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Flocke(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fred,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fridolin,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fridolin(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fritz(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fundkatze(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Funny(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Fusel,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Gismo,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Gizmo,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Gojira,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Grace(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Hektor,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Henry,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Henry(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Herbert,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Hermine,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Hilde,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Hogan,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Holger(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Hummel(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Iko,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Indira,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Ismael(+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Jasper (+),0.0,0.0,4
acute gastroenteritis,combined,cat__name_Jenny,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Jerry,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Jim(+),0.0,0.0,5
acute gastroenteritis,combined,cat__name_Jody,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Joelina,0.0,0.0,4
acute gastroenteritis,combined,cat__name_Jolie(+),0.0,0.0,4
