track,consequent_name,antecedents,support,support_count,confidence,lift,baseline_prevalence,leverage,conviction
severity,leukocyte_high,surface_pressure_max_day1_low,0.050793650793650794,16,0.2,1.2352941176470589,0.1619047619047619,0.009674981103552534,1.0476190476190477
severity,leukocyte_high,wind_direction_10m_dominant_day1_low,0.050793650793650794,16,0.2,1.2352941176470589,0.1619047619047619,0.009674981103552534,1.0476190476190477
severity,neutrophil_high,moon_near_new,0.05714285714285714,18,0.40909090909090906,1.8950534759358286,0.21587301587301588,0.02698916603678508,1.326984126984127
severity,neutrophil_high,"snowfall_sum_mean_13d_low, surface_pressure_max_mean_13d_low",0.05714285714285714,18,0.37499999999999994,1.7371323529411762,0.21587301587301588,0.024247921390778526,1.2546031746031745
severity,neutrophil_high,"precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low, snowfall_sum_mean_13d_low",0.050793650793650794,16,0.35555555555555557,1.6470588235294117,0.21587301587301588,0.019954648526077097,1.2167487684729066
severity,neutrophil_high,"precipitation_hours_mean_2d_high, snowfall_sum_mean_13d_low",0.05396825396825397,17,0.3333333333333333,1.5441176470588234,0.21587301587301588,0.019017384731670445,1.176190476190476
severity,neutrophil_high,"apparent_temperature_max_day1_high, daylight_duration_day1_high",0.050793650793650794,16,0.3137254901960784,1.4532871972318337,0.21587301587301588,0.015842781557067268,1.1425850340136054
severity,neutrophil_high,"precipitation_hours_day1_high, snowfall_sum_mean_13d_low",0.050793650793650794,16,0.3137254901960784,1.4532871972318337,0.21587301587301588,0.015842781557067268,1.1425850340136054
severity,neutrophil_high,"apparent_temperature_max_day1_high, daylight_duration_day1_high, snowfall_sum_mean_13d_low",0.050793650793650794,16,0.3137254901960784,1.4532871972318337,0.21587301587301588,0.015842781557067268,1.1425850340136054
severity,neutrophil_high,surface_pressure_max_mean_13d_low,0.0761904761904762,24,0.3037974683544304,1.4072970960536113,0.21587301587301588,0.022050894431846817,1.1262914862914863
severity,neutrophil_high,daylight_duration_day1_high,0.0761904761904762,24,0.30000000000000004,1.3897058823529413,0.21587301587301588,0.021365583270345184,1.1201814058956916
severity,neutrophil_high,"precipitation_sum_mean_2d_high, snowfall_sum_mean_13d_low",0.05396825396825397,17,0.29824561403508776,1.3815789473684212,0.21587301587301588,0.014905517762660622,1.1173809523809524
severity,albumin_low,"surface_pressure_max_day1_low, surface_pressure_max_mean_13d_low",0.05396825396825397,17,0.35416666666666663,1.4488636363636362,0.24444444444444444,0.016719576719576718,1.1698924731182794
severity,albumin_low,"precipitation_hours_mean_13d_low, precipitation_hours_peak_14d_low, snowfall_sum_mean_13d_low",0.050793650793650794,16,0.34782608695652173,1.4229249011857708,0.24444444444444444,0.015097001763668433,1.1585185185185185
severity,albumin_low,surface_pressure_max_mean_13d_low,0.08253968253968254,26,0.3291139240506329,1.3463751438434983,0.24444444444444444,0.02123456790123457,1.1262054507337524
severity,albumin_low,"precipitation_hours_mean_13d_low, precipitation_sum_mean_13d_low, snowfall_sum_mean_13d_low",0.050793650793650794,16,0.32653061224489793,1.3358070500927643,0.24444444444444444,0.012768959435626101,1.1218855218855217
severity,albumin_low,"precipitation_hours_peak_14d_low, snowfall_sum_mean_13d_low",0.0761904761904762,24,0.32432432432432434,1.3267813267813269,0.24444444444444444,0.01876543209876544,1.1182222222222222
severity,albumin_low,"precipitation_sum_mean_13d_low, snowfall_sum_mean_13d_low",0.05714285714285714,18,0.3214285714285714,1.3149350649350648,0.24444444444444444,0.013686067019400353,1.1134502923976608
severity,albumin_low,eda3_season__autumn,0.08888888888888889,28,0.30434782608695654,1.2450592885375495,0.24444444444444444,0.01749559082892417,1.086111111111111
severity,albumin_low,snowfall_sum_mean_13d_high,0.0761904761904762,24,0.3037974683544304,1.2428078250863062,0.24444444444444444,0.014885361552028228,1.0852525252525254
severity,albumin_low,wind_gusts_10m_max_mean_13d_low,0.0761904761904762,24,0.3037974683544304,1.2428078250863062,0.24444444444444444,0.014885361552028228,1.0852525252525254
severity,albumin_low,"eda3_season__autumn, snowfall_sum_mean_13d_low",0.07936507936507936,25,0.2976190476190476,1.2175324675324675,0.24444444444444444,0.014179894179894181,1.0757062146892655
