disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
acute gastroenteritis,environmental_only,2,num__wind_direction_10m_dominant__peak_7d,25.0,0.17880535650720064
acute gastroenteritis,environmental_only,2,num__precipitation_sum__peak_14d,26.0,0.17240753478488532
acute gastroenteritis,environmental_only,2,num__moon_phase_sin,27.0,0.1575172614401538
acute gastroenteritis,environmental_only,2,cat__eda3_weekday_sun,28.0,0.12161288834970967
acute gastroenteritis,environmental_only,2,cat__eda3_weekday_sat,29.0,0.11702214150093901
acute gastroenteritis,environmental_only,2,cat__eda3_season_spring,30.0,0.1091569722052116
acute gastroenteritis,environmental_only,2,num__precipitation_hours__day1,31.0,0.08476451126637681
acute gastroenteritis,environmental_only,2,num__snowfall_sum__mean_7d,32.0,0.0796980581371115
acute gastroenteritis,environmental_only,2,cat__eda3_weekday_tue,33.0,0.059399269624995685
acute gastroenteritis,environmental_only,2,cat__eda3_season_winter,34.0,0.04200731795342126
acute gastroenteritis,environmental_only,2,cat__eda3_season_autumn,35.0,0.03134132661313714
acute gastroenteritis,environmental_only,2,cat__eda3_weekday_thu,36.0,0.02422648343316329
acute gastroenteritis,environmental_only,2,cat__eda3_weekday_mon,37.0,0.018908448964926945
acute gastroenteritis,environmental_only,2,cat__eda3_season_summer,38.0,0.00559710136945892
acute gastroenteritis,environmental_only,2,num__snowfall_sum__day1,39.0,0.0
acute gastroenteritis,environmental_only,2,num__snowfall_sum__mean_2d,40.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_apr,41.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_aug,42.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_dec,43.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_feb,44.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_jan,45.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_jul,46.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_jun,47.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_mar,48.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_may,49.0,0.0
acute gastroenteritis,environmental_only,2,cat__eda3_month_nov,50.0,0.0
acute gastroenteritis,environmental_only,3,num__wind_direction_10m_dominant__mean_13d,1.0,1.3283648542904036
acute gastroenteritis,environmental_only,3,num__precipitation_sum__mean_2d,2.0,1.0931857239836724
acute gastroenteritis,environmental_only,3,num__surface_pressure_max__mean_13d,3.0,0.9426681104234506
acute gastroenteritis,environmental_only,3,cat__eda3_weekday_sun,4.0,0.8629182358419645
acute gastroenteritis,environmental_only,3,num__apparent_temperature_max__day1,5.0,0.7705860390554007
acute gastroenteritis,environmental_only,3,num__wind_direction_10m_dominant__day1,6.0,0.7518609730694201
acute gastroenteritis,environmental_only,3,num__wind_gusts_10m_max__day1,7.0,0.7289383575511882
acute gastroenteritis,environmental_only,3,num__wind_direction_10m_dominant__mean_7d,8.0,0.6926355362088993
acute gastroenteritis,environmental_only,3,num__wind_direction_10m_dominant__peak_14d,9.0,0.68056938089469
acute gastroenteritis,environmental_only,3,num__wind_gusts_10m_max__peak_14d,10.0,0.6759737841768028
acute gastroenteritis,environmental_only,3,num__wind_gusts_10m_max__mean_7d,11.0,0.5745987560943866
acute gastroenteritis,environmental_only,3,num__precipitation_sum__mean_7d,12.0,0.5713323556324281
acute gastroenteritis,environmental_only,3,num__precipitation_hours__peak_14d,13.0,0.47370737670313096
acute gastroenteritis,environmental_only,3,num__precipitation_hours__mean_2d,14.0,0.43962736985579254
acute gastroenteritis,environmental_only,3,num__surface_pressure_max__day1,15.0,0.42424803479454487
acute gastroenteritis,environmental_only,3,num__wind_gusts_10m_max__mean_13d,16.0,0.40042811191441285
acute gastroenteritis,environmental_only,3,num__daylight_duration__day1,17.0,0.35409611992824047
acute gastroenteritis,environmental_only,3,num__precipitation_hours__mean_13d,18.0,0.3287436229565571
acute gastroenteritis,environmental_only,3,num__moon_phase_sin,19.0,0.2930376983014226
acute gastroenteritis,environmental_only,3,num__precipitation_sum__peak_14d,20.0,0.2805046339880085
acute gastroenteritis,environmental_only,3,num__wind_direction_10m_dominant__peak_7d,21.0,0.26567093865840324
acute gastroenteritis,environmental_only,3,num__moon_phase_cos,22.0,0.25857213856331757
acute gastroenteritis,environmental_only,3,num__snowfall_sum__mean_13d,23.0,0.23574547545023455
acute gastroenteritis,environmental_only,3,num__precipitation_hours__peak_7d,24.0,0.22705918565868205
acute gastroenteritis,environmental_only,3,cat__eda3_month_aug,25.0,0.1818993134813933
acute gastroenteritis,environmental_only,3,num__precipitation_sum__day1,26.0,0.1730042700192555
acute gastroenteritis,environmental_only,3,num__precipitation_hours__mean_7d,27.0,0.15695733771123363
acute gastroenteritis,environmental_only,3,num__precipitation_hours__day1,28.0,0.13867631406978304
acute gastroenteritis,environmental_only,3,num__precipitation_sum__mean_13d,29.0,0.11743761519122653
acute gastroenteritis,environmental_only,3,num__snowfall_sum__mean_2d,30.0,0.10379869798683515
acute gastroenteritis,environmental_only,3,cat__eda3_weekday_sat,31.0,0.08229435546408667
acute gastroenteritis,environmental_only,3,cat__eda3_season_spring,32.0,0.07077983667360505
acute gastroenteritis,environmental_only,3,cat__eda3_season_autumn,33.0,0.0627843383099169
acute gastroenteritis,environmental_only,3,num__snowfall_sum__mean_3d,34.0,0.055206429860347815
acute gastroenteritis,environmental_only,3,cat__eda3_weekday_mon,35.0,0.04152801937681591
acute gastroenteritis,environmental_only,3,cat__eda3_weekday_tue,36.0,0.03955878018471599
acute gastroenteritis,environmental_only,3,num__snowfall_sum__mean_7d,37.0,0.029479104623690282
acute gastroenteritis,environmental_only,3,cat__eda3_month_jun,38.0,0.017694352184425156
acute gastroenteritis,environmental_only,3,cat__eda3_weekday_thu,39.0,0.010991511215063365
acute gastroenteritis,environmental_only,3,cat__eda3_season_winter,40.0,0.010333789642834577
acute gastroenteritis,environmental_only,3,cat__eda3_season_summer,41.0,0.006155190343569446
acute gastroenteritis,environmental_only,3,cat__eda3_month_may,42.0,0.004978805623608392
acute gastroenteritis,environmental_only,3,num__snowfall_sum__day1,43.0,0.0
acute gastroenteritis,environmental_only,3,cat__eda3_month_apr,44.0,0.0
acute gastroenteritis,environmental_only,3,cat__eda3_month_dec,45.0,0.0
acute gastroenteritis,environmental_only,3,cat__eda3_month_feb,46.0,0.0
acute gastroenteritis,environmental_only,3,cat__eda3_month_jan,47.0,0.0
acute gastroenteritis,environmental_only,3,cat__eda3_month_jul,48.0,0.0
acute gastroenteritis,environmental_only,3,cat__eda3_month_mar,49.0,0.0
acute gastroenteritis,environmental_only,3,cat__eda3_month_nov,50.0,0.0
acute gastroenteritis,environmental_only,4,num__surface_pressure_max__day1,1.0,1.7463356260752896
acute gastroenteritis,environmental_only,4,num__wind_gusts_10m_max__day1,2.0,1.3664408378837065
acute gastroenteritis,environmental_only,4,num__apparent_temperature_max__day1,3.0,1.2781186704041039
acute gastroenteritis,environmental_only,4,num__precipitation_sum__mean_2d,4.0,1.1855429061359042
acute gastroenteritis,environmental_only,4,num__surface_pressure_max__mean_13d,5.0,0.7695733986844259
acute gastroenteritis,environmental_only,4,num__wind_direction_10m_dominant__day1,6.0,0.7614893471412796
acute gastroenteritis,environmental_only,4,num__wind_direction_10m_dominant__mean_13d,7.0,0.6755761212580381
acute gastroenteritis,environmental_only,4,num__precipitation_hours__peak_14d,8.0,0.6687683542214198
acute gastroenteritis,environmental_only,4,num__wind_gusts_10m_max__peak_14d,9.0,0.6425072782308392
acute gastroenteritis,environmental_only,4,num__snowfall_sum__mean_13d,10.0,0.48230621521149847
acute gastroenteritis,environmental_only,4,num__wind_gusts_10m_max__mean_13d,11.0,0.41477176426081397
acute gastroenteritis,environmental_only,4,num__wind_gusts_10m_max__mean_7d,12.0,0.40895715528747334
acute gastroenteritis,environmental_only,4,num__wind_direction_10m_dominant__peak_7d,13.0,0.4042917306952198
acute gastroenteritis,environmental_only,4,num__wind_direction_10m_dominant__peak_14d,14.0,0.3814642009341671
acute gastroenteritis,environmental_only,4,num__moon_phase_sin,15.0,0.3584027788041148
acute gastroenteritis,environmental_only,4,num__moon_phase_cos,16.0,0.35042044376187415
acute gastroenteritis,environmental_only,4,num__precipitation_sum__mean_7d,17.0,0.33145697304689753
acute gastroenteritis,environmental_only,4,num__precipitation_sum__peak_14d,18.0,0.3229411538445908
acute gastroenteritis,environmental_only,4,num__precipitation_hours__mean_2d,19.0,0.27132193679470634
acute gastroenteritis,environmental_only,4,num__daylight_duration__day1,20.0,0.2594057553580967
acute gastroenteritis,environmental_only,4,num__precipitation_hours__day1,21.0,0.25746023393695905
acute gastroenteritis,environmental_only,4,num__precipitation_sum__mean_13d,22.0,0.20944754683107342
acute gastroenteritis,environmental_only,4,num__precipitation_hours__mean_13d,23.0,0.20761652817229284
acute gastroenteritis,environmental_only,4,num__precipitation_hours__mean_7d,24.0,0.19229250218457306
acute gastroenteritis,environmental_only,4,num__wind_direction_10m_dominant__mean_7d,25.0,0.170025279529918
acute gastroenteritis,environmental_only,4,num__precipitation_hours__peak_7d,26.0,0.16189317942680762
acute gastroenteritis,environmental_only,4,num__precipitation_sum__day1,27.0,0.13605921790835418
acute gastroenteritis,environmental_only,4,cat__eda3_weekday_mon,28.0,0.1321337513785133
acute gastroenteritis,environmental_only,4,cat__eda3_season_spring,29.0,0.13135236453789642
acute gastroenteritis,environmental_only,4,cat__eda3_month_oct,30.0,0.08785527222549948
acute gastroenteritis,environmental_only,4,cat__eda3_month_may,31.0,0.07721595582907229
acute gastroenteritis,environmental_only,4,cat__eda3_weekday_sat,32.0,0.0656789346367261
acute gastroenteritis,environmental_only,4,cat__eda3_weekday_sun,33.0,0.05983606882516274
acute gastroenteritis,environmental_only,4,num__snowfall_sum__mean_2d,34.0,0.055604134326071655
acute gastroenteritis,environmental_only,4,cat__eda3_weekday_fri,35.0,0.045008796539703445
acute gastroenteritis,environmental_only,4,cat__eda3_season_autumn,36.0,0.034401871986448875
acute gastroenteritis,environmental_only,4,cat__eda3_weekday_thu,37.0,0.02444319379813252
acute gastroenteritis,environmental_only,4,num__snowfall_sum__mean_3d,38.0,0.019933510424229993
acute gastroenteritis,environmental_only,4,num__snowfall_sum__mean_7d,39.0,0.01380571440981377
acute gastroenteritis,environmental_only,4,cat__eda3_month_sep,40.0,0.012678331303909359
acute gastroenteritis,environmental_only,4,cat__eda3_season_summer,41.0,0.012531184097262865
acute gastroenteritis,environmental_only,4,cat__eda3_season_winter,42.0,0.009533679022893787
acute gastroenteritis,environmental_only,4,cat__eda3_weekday_wed,43.0,0.004825194583093894
acute gastroenteritis,environmental_only,4,num__snowfall_sum__day1,44.0,0.0
acute gastroenteritis,environmental_only,4,cat__eda3_month_apr,45.0,0.0
acute gastroenteritis,environmental_only,4,cat__eda3_month_aug,46.0,0.0
acute gastroenteritis,environmental_only,4,cat__eda3_month_dec,47.0,0.0
acute gastroenteritis,environmental_only,4,cat__eda3_month_feb,48.0,0.0
acute gastroenteritis,environmental_only,4,cat__eda3_month_jan,49.0,0.0
acute gastroenteritis,environmental_only,4,cat__eda3_month_jul,50.0,0.0
acute gastroenteritis,environmental_only,5,num__wind_direction_10m_dominant__mean_13d,1.0,2.6295042126648203
acute gastroenteritis,environmental_only,5,num__wind_gusts_10m_max__day1,2.0,1.3627882931931188
acute gastroenteritis,environmental_only,5,num__precipitation_sum__mean_2d,3.0,1.0527517122517522
acute gastroenteritis,environmental_only,5,num__surface_pressure_max__day1,4.0,0.9833047842828857
acute gastroenteritis,environmental_only,5,num__surface_pressure_max__mean_13d,5.0,0.95320709769518
acute gastroenteritis,environmental_only,5,num__wind_direction_10m_dominant__day1,6.0,0.8842839120932461
acute gastroenteritis,environmental_only,5,num__wind_gusts_10m_max__mean_7d,7.0,0.7640727322796449
acute gastroenteritis,environmental_only,5,num__snowfall_sum__mean_13d,8.0,0.7087604220614195
acute gastroenteritis,environmental_only,5,num__apparent_temperature_max__day1,9.0,0.6400249838929285
acute gastroenteritis,environmental_only,5,num__wind_direction_10m_dominant__mean_7d,10.0,0.6135821387033951
acute gastroenteritis,environmental_only,5,num__precipitation_hours__mean_2d,11.0,0.5991392303512737
acute gastroenteritis,environmental_only,5,num__wind_gusts_10m_max__mean_13d,12.0,0.5627189883749536
acute gastroenteritis,environmental_only,5,num__precipitation_hours__peak_14d,13.0,0.4979020488309461
acute gastroenteritis,environmental_only,5,num__precipitation_sum__mean_7d,14.0,0.48317884149653034
acute gastroenteritis,environmental_only,5,num__wind_gusts_10m_max__peak_14d,15.0,0.4213652368582111
acute gastroenteritis,environmental_only,5,num__moon_phase_cos,16.0,0.41036545147781306
acute gastroenteritis,environmental_only,5,num__snowfall_sum__mean_7d,17.0,0.3800054709680482
acute gastroenteritis,environmental_only,5,num__precipitation_sum__peak_14d,18.0,0.37958311237889986
acute gastroenteritis,environmental_only,5,num__wind_direction_10m_dominant__peak_7d,19.0,0.32079259624354456
acute gastroenteritis,environmental_only,5,num__precipitation_hours__mean_7d,20.0,0.30153495128869523
acute gastroenteritis,environmental_only,5,num__daylight_duration__day1,21.0,0.2805016779667883
acute gastroenteritis,environmental_only,5,num__moon_phase_sin,22.0,0.24869011613145123
acute gastroenteritis,environmental_only,5,cat__eda3_weekday_mon,23.0,0.2441302135771142
acute gastroenteritis,environmental_only,5,num__precipitation_hours__mean_13d,24.0,0.22365613539222357
acute gastroenteritis,environmental_only,5,num__precipitation_sum__mean_13d,25.0,0.20723930527759793
acute gastroenteritis,environmental_only,5,num__wind_direction_10m_dominant__peak_14d,26.0,0.1859462817392334
acute gastroenteritis,environmental_only,5,cat__eda3_month_dec,27.0,0.1010378540465568
acute gastroenteritis,environmental_only,5,num__precipitation_sum__day1,28.0,0.0721737689317625
acute gastroenteritis,environmental_only,5,cat__eda3_month_jan,29.0,0.06968761881390251
acute gastroenteritis,environmental_only,5,num__precipitation_hours__day1,30.0,0.06635429395041251
acute gastroenteritis,environmental_only,5,num__precipitation_hours__peak_7d,31.0,0.05837069921144631
acute gastroenteritis,environmental_only,5,cat__eda3_weekday_sat,32.0,0.05667149731065561
acute gastroenteritis,environmental_only,5,cat__eda3_month_jul,33.0,0.046609698232555286
acute gastroenteritis,environmental_only,5,cat__eda3_season_autumn,34.0,0.03694543514380684
acute gastroenteritis,environmental_only,5,num__snowfall_sum__mean_3d,35.0,0.03606385705659887
acute gastroenteritis,environmental_only,5,cat__eda3_season_summer,36.0,0.014486904285858318
acute gastroenteritis,environmental_only,5,cat__eda3_month_oct,37.0,0.007775176271634754
acute gastroenteritis,environmental_only,5,num__snowfall_sum__day1,38.0,0.0
acute gastroenteritis,environmental_only,5,num__snowfall_sum__mean_2d,39.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_apr,40.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_aug,41.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_feb,42.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_jun,43.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_mar,44.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_may,45.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_nov,46.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_month_sep,47.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_season_spring,48.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_season_winter,49.0,0.0
acute gastroenteritis,environmental_only,5,cat__eda3_weekday_fri,50.0,0.0
acute pancreatitis,clinical_only,1,num__body weight,1.0,2.036036527323009
acute pancreatitis,clinical_only,1,num__lymphocyte count,2.0,1.0234410961525693
acute pancreatitis,clinical_only,1,num__hospitalization time (days),3.0,0.9954976128822784
acute pancreatitis,clinical_only,1,num__hospitalization time (days)__missing,4.0,0.9657169829686904
acute pancreatitis,clinical_only,1,num__neutrophil count (x 10^9/L),5.0,0.6757363181271562
acute pancreatitis,clinical_only,1,num__CREA concentration ,6.0,0.5472565007396144
acute pancreatitis,clinical_only,1,num__Initial total protein concentration (in g/l),7.0,0.5400853840544269
acute pancreatitis,clinical_only,1,num__Cl value,8.0,0.5096966262289304
acute pancreatitis,clinical_only,1,num__leukocyte count,9.0,0.5092332091234576
acute pancreatitis,clinical_only,1,cat__urban or rural region_village,10.0,0.46972960424149807
acute pancreatitis,clinical_only,1,num__Na value,11.0,0.46634153904000686
acute pancreatitis,clinical_only,1,num__initial hematocrit,12.0,0.4082349841397346
acute pancreatitis,clinical_only,1,num__BUN concentration,13.0,0.3552166160032289
acute pancreatitis,clinical_only,1,num__Albumin concentration (in g/l),14.0,0.3459803362631061
acute pancreatitis,clinical_only,1,cat__travel history_Missing,15.0,0.33892931576683427
acute pancreatitis,clinical_only,1,cat__regularly dewormed_yes,16.0,0.3202624406424816
acute pancreatitis,clinical_only,1,cat__urban or rural region_city,17.0,0.27520561567662
acute pancreatitis,clinical_only,1,num__K value,18.0,0.26910449235876527
acute pancreatitis,clinical_only,1,cat__Albumin interpretation_physiological,19.0,0.252211562539939
acute pancreatitis,clinical_only,1,cat__BARF diet_no,20.0,0.23863225457735682
acute pancreatitis,clinical_only,1,cat__regularly dewormed_Missing,21.0,0.18414730820036482
acute pancreatitis,clinical_only,1,cat__K interpreatation_lower limit,22.0,0.17589187878101872
acute pancreatitis,clinical_only,1,cat__regularly vaccinated_Missing,23.0,0.17152479693467473
acute pancreatitis,clinical_only,1,cat__CREA interpretation_upper limit,24.0,0.1595772704898676
acute pancreatitis,clinical_only,1,num__altitude (MASL),25.0,0.15882379701578744
acute pancreatitis,clinical_only,1,cat__breed_EKH,26.0,0.1549458131938435
acute pancreatitis,clinical_only,1,cat__regularly vaccinated_yes,27.0,0.14810766741811382
acute pancreatitis,clinical_only,1,cat__hematocrit interpretation_lower limit,28.0,0.14538674003048177
acute pancreatitis,clinical_only,1,cat__BUN interpreattion_lower limit,29.0,0.1443272079239081
acute pancreatitis,clinical_only,1,cat__lymphocyte count interpreatation_lower limit,30.0,0.12763247603322325
acute pancreatitis,clinical_only,1,cat__Na interpreatation_decreased,31.0,0.12250114216717901
acute pancreatitis,clinical_only,1,cat__fecal examination_Missing,32.0,0.11487286209021923
acute pancreatitis,clinical_only,1,cat__left shift_Missing,33.0,0.09997108094695648
acute pancreatitis,clinical_only,1,num__K value__missing,34.0,0.09423239307047405
acute pancreatitis,clinical_only,1,cat__K interpreatation_physiological,35.0,0.09146156540701281
acute pancreatitis,clinical_only,1,cat__neutrophil count interpretation_upper limit,36.0,0.08915414839940045
acute pancreatitis,clinical_only,1,cat__neuter status_intact,37.0,0.07535261906499043
acute pancreatitis,clinical_only,1,cat__urban or rural region_small town,38.0,0.07494852071564735
acute pancreatitis,clinical_only,1,cat__left shift_suspected,39.0,0.0644614635738968
acute pancreatitis,clinical_only,1,cat__Albumin interpretation_upper limit,40.0,0.061950304022921295
acute pancreatitis,clinical_only,1,cat__Albumin interpretation_increased,41.0,0.047363198479279944
acute pancreatitis,clinical_only,1,cat__hematocrit interpretation_physiological,42.0,0.04193481579007297
acute pancreatitis,clinical_only,1,cat__regularly vaccinated_no,43.0,0.03509820235699648
acute pancreatitis,clinical_only,1,cat__sex_F,44.0,0.03372225401181048
acute pancreatitis,clinical_only,1,cat__left shift_no,45.0,0.03368176941410158
acute pancreatitis,clinical_only,1,cat__regularly dewormed_no,46.0,0.03152300116293533
acute pancreatitis,clinical_only,1,cat__leukocyte count interpreatation_physiological,47.0,0.024363315904386566
acute pancreatitis,clinical_only,1,cat__Na interpreatation_upper limit,48.0,0.023955905178615986
acute pancreatitis,clinical_only,1,cat__left shift_yes,49.0,0.023028950078865504
acute pancreatitis,clinical_only,1,cat__BUN interpreattion_increased,50.0,0.020680802465371937
acute pancreatitis,clinical_only,2,num__body weight,1.0,1.8555442367321544
acute pancreatitis,clinical_only,2,num__Na value,2.0,0.8019812673344973
acute pancreatitis,clinical_only,2,num__lymphocyte count,3.0,0.7995112327548455
acute pancreatitis,clinical_only,2,num__hospitalization time (days),4.0,0.7788560889046621
acute pancreatitis,clinical_only,2,num__hospitalization time (days)__missing,5.0,0.7407392066882544
acute pancreatitis,clinical_only,2,num__leukocyte count,6.0,0.7224699932261125
acute pancreatitis,clinical_only,2,num__CREA concentration ,7.0,0.6305588260839052
acute pancreatitis,clinical_only,2,num__BUN concentration,8.0,0.4999234332112678
acute pancreatitis,clinical_only,2,num__Albumin concentration (in g/l),9.0,0.4765757586318941
acute pancreatitis,clinical_only,2,cat__K interpreatation_lower limit,10.0,0.4739524074751171
acute pancreatitis,clinical_only,2,cat__Albumin interpretation_upper limit,11.0,0.4388830862291948
acute pancreatitis,clinical_only,2,num__Initial total protein concentration (in g/l),12.0,0.38362849141111766
acute pancreatitis,clinical_only,2,num__Cl value,13.0,0.3428751196505539
acute pancreatitis,clinical_only,2,num__neutrophil count (x 10^9/L),14.0,0.32287348976507535
acute pancreatitis,clinical_only,2,cat__hematocrit interpretation_lower limit,15.0,0.30267689764189515
acute pancreatitis,clinical_only,2,num__K value__missing,16.0,0.2938901037906452
acute pancreatitis,clinical_only,2,num__initial hematocrit,17.0,0.29267885171917224
acute pancreatitis,clinical_only,2,cat__fecal examination_Missing,18.0,0.2566530775238217
acute pancreatitis,clinical_only,2,cat__left shift_yes,19.0,0.24836305014087479
acute pancreatitis,clinical_only,2,cat__regularly dewormed_no,20.0,0.23171631038055207
acute pancreatitis,clinical_only,2,cat__regularly dewormed_yes,21.0,0.16988914980315237
acute pancreatitis,clinical_only,2,num__K value,22.0,0.1633824393612875
acute pancreatitis,clinical_only,2,cat__sex_F,23.0,0.16274497505994934
acute pancreatitis,clinical_only,2,num__altitude (MASL),24.0,0.1596297118725575
acute pancreatitis,clinical_only,2,cat__left shift_suspected,25.0,0.15823551921710396
acute pancreatitis,clinical_only,2,cat__regularly dewormed_Missing,26.0,0.12328313442306117
acute pancreatitis,clinical_only,2,cat__urban or rural region_village,27.0,0.11023447731755952
acute pancreatitis,clinical_only,2,cat__left shift_no,28.0,0.10913095671242792
acute pancreatitis,clinical_only,2,cat__Albumin interpretation_physiological,29.0,0.10881979041909105
acute pancreatitis,clinical_only,2,cat__breed_EKH,30.0,0.10552905401866582
acute pancreatitis,clinical_only,2,cat__urban or rural region_small town,31.0,0.10448774259350993
acute pancreatitis,clinical_only,2,cat__lymphocyte count interpreatation_physiological,32.0,0.09368458200199686
acute pancreatitis,clinical_only,2,cat__lymphocyte count interpreatation_lower limit,33.0,0.08657044368478689
acute pancreatitis,clinical_only,2,cat__neutrophil count interpretation_upper limit,34.0,0.07540640565668262
acute pancreatitis,clinical_only,2,cat__BUN interpreattion_lower limit,35.0,0.06751754009834415
acute pancreatitis,clinical_only,2,cat__regularly vaccinated_Missing,36.0,0.06690481165097407
acute pancreatitis,clinical_only,2,cat__regularly vaccinated_no,37.0,0.06427903834087237
acute pancreatitis,clinical_only,2,cat__Na interpreatation_upper limit,38.0,0.062314638945925545
acute pancreatitis,clinical_only,2,num__Albumin concentration (in g/l)__missing,39.0,0.05978745525189366
acute pancreatitis,clinical_only,2,cat__neuter status_intact,40.0,0.05738738629869909
acute pancreatitis,clinical_only,2,cat__regularly vaccinated_yes,41.0,0.05730846691325846
acute pancreatitis,clinical_only,2,cat__left shift_Missing,42.0,0.04159003394526597
acute pancreatitis,clinical_only,2,cat__initial total protein interpreatation_upper limit,43.0,0.04007817672419982
acute pancreatitis,clinical_only,2,cat__Cl interpreatation_increased,44.0,0.03970276071517055
acute pancreatitis,clinical_only,2,cat__BARF diet_no,45.0,0.038023224512985045
acute pancreatitis,clinical_only,2,cat__hematocrit interpretation_physiological,46.0,0.03549034881462163
acute pancreatitis,clinical_only,2,cat__travel history_Missing,47.0,0.03375794960535729
acute pancreatitis,clinical_only,2,cat__neutrophil count interpretation_physiological,48.0,0.03325951251419782
acute pancreatitis,clinical_only,2,cat__Na interpreatation_lower limit,49.0,0.03180648168640913
acute pancreatitis,clinical_only,2,num__leukocyte count__missing,50.0,0.031009890679928157
acute pancreatitis,clinical_only,3,num__body weight,1.0,1.6897825395035102
acute pancreatitis,clinical_only,3,num__leukocyte count,2.0,0.7309062772700958
acute pancreatitis,clinical_only,3,num__hospitalization time (days),3.0,0.613985535179662
acute pancreatitis,clinical_only,3,cat__Na interpreatation_decreased,4.0,0.531104571605998
acute pancreatitis,clinical_only,3,cat__sex_F,5.0,0.5218592867715083
acute pancreatitis,clinical_only,3,num__neutrophil count (x 10^9/L),6.0,0.5182776353431051
acute pancreatitis,clinical_only,3,num__CREA concentration ,7.0,0.5140198624243703
acute pancreatitis,clinical_only,3,num__Initial total protein concentration (in g/l),8.0,0.48911762732124653
acute pancreatitis,clinical_only,3,num__K value,9.0,0.46898326210129754
acute pancreatitis,clinical_only,3,cat__Albumin interpretation_physiological,10.0,0.4499548438059337
acute pancreatitis,clinical_only,3,num__hospitalization time (days)__missing,11.0,0.44949520444093854
acute pancreatitis,clinical_only,3,num__BUN concentration,12.0,0.4436640572977313
acute pancreatitis,clinical_only,3,num__initial hematocrit,13.0,0.44012626249661413
acute pancreatitis,clinical_only,3,num__lymphocyte count,14.0,0.4296131480078147
acute pancreatitis,clinical_only,3,num__Albumin concentration (in g/l),15.0,0.41227301622190055
acute pancreatitis,clinical_only,3,num__Cl value,16.0,0.40995013101507893
acute pancreatitis,clinical_only,3,cat__regularly dewormed_yes,17.0,0.40838858128477573
acute pancreatitis,clinical_only,3,num__Na value,18.0,0.40204406702614587
acute pancreatitis,clinical_only,3,num__altitude (MASL),19.0,0.3250966239929439
acute pancreatitis,clinical_only,3,cat__regularly vaccinated_no,20.0,0.2821476007461085
acute pancreatitis,clinical_only,3,num__K value__missing,21.0,0.26841347070356625
acute pancreatitis,clinical_only,3,num__Albumin concentration (in g/l)__missing,22.0,0.25645752584962916
acute pancreatitis,clinical_only,3,cat__hematocrit interpretation_lower limit,23.0,0.2402561905677042
acute pancreatitis,clinical_only,3,cat__BARF diet_no,24.0,0.21957347192037438
acute pancreatitis,clinical_only,3,cat__regularly vaccinated_yes,25.0,0.18182106006566395
acute pancreatitis,clinical_only,3,cat__K interpreatation_lower limit,26.0,0.1525703899447284
acute pancreatitis,clinical_only,3,cat__urban or rural region_village,27.0,0.14638877589372798
acute pancreatitis,clinical_only,3,cat__regularly dewormed_Missing,28.0,0.14594133386764432
acute pancreatitis,clinical_only,3,cat__travel history_Missing,29.0,0.14393159381119433
acute pancreatitis,clinical_only,3,cat__regularly vaccinated_Missing,30.0,0.13873894844131945
acute pancreatitis,clinical_only,3,cat__hematocrit interpretation_physiological,31.0,0.13052885782403006
acute pancreatitis,clinical_only,3,cat__regularly dewormed_no,32.0,0.1219533307760795
acute pancreatitis,clinical_only,3,cat__urban or rural region_city,33.0,0.11911588892242743
acute pancreatitis,clinical_only,3,cat__Na interpreatation_lower limit,34.0,0.10846607529695632
acute pancreatitis,clinical_only,3,cat__left shift_yes,35.0,0.10088524328683413
acute pancreatitis,clinical_only,3,cat__hematocrit interpretation_upper limit,36.0,0.09719803328496221
acute pancreatitis,clinical_only,3,cat__initial total protein interpreatation_lower limit,37.0,0.08738746487066466
acute pancreatitis,clinical_only,3,cat__BUN interpreattion_increased,38.0,0.08473960712144694
acute pancreatitis,clinical_only,3,cat__urban or rural region_small town,39.0,0.08162039542643201
acute pancreatitis,clinical_only,3,cat__fecal examination_Missing,40.0,0.07733059243992181
acute pancreatitis,clinical_only,3,cat__leukocyte count interpreatation_upper limit,41.0,0.07448815710473751
acute pancreatitis,clinical_only,3,num__Cl value__missing,42.0,0.05316043840181043
acute pancreatitis,clinical_only,3,cat__Na interpreatation_physiological,43.0,0.04571800238315908
