disease,feature_block,feature,mean_abs_shap,std_abs_shap,n_folds
acute gastroenteritis,clinical_only,cat__presentation_date_2019-07-02,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-07-10,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-07-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-08-04,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2019-08-11,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-08-15,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-08-18,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-08-19,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2019-09-07,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-09-16,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-09-20,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-10-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-10-08,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2019-10-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-10-29,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-10-30,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-11-05,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-11-07,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-11-17,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-11-23,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-11-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-12-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-12-10,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-12-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2019-12-31,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-01-02,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-01-16,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-01-21,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-02-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-03-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-04-01,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-04-18,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-04-20,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-04-23,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-05-15,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-06-02,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-06-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-06-07,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-06-14,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-06-16,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-06-21,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-07-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-07-06,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-07-13,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2020-07-15,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-07-23,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-07-26,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-08-01,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-08-04,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-08-09,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-08-22,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-08-27,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-09-07,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-09-14,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-09-25,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-09-26,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-09-27,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-10-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-10-25,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-11-06,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-11-17,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-11-27,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-11-30,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-12-13,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2020-12-26,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-01-01,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-01-04,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-01-06,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-01-20,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2021-02-16,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-02-17,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-02-28,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-03-30,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-04-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-04-04,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2021-04-08,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-05-15,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-05-17,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-05-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-06-06,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-06-11,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-06-21,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-06-26,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-07-04,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-07-08,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-07-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-07-14,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-07-17,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-07-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-07-25,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-08-05,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-08-06,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-08-26,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-09-01,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-09-02,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2021-09-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-09-16,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-09-28,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-10-01,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-10-05,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-10-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-10-16,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-11-08,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-11-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-11-13,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-11-14,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-11-16,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-11-20,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-12-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-12-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-12-26,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2021-12-30,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2021-12-31,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-01-02,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-01-03,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2022-01-28,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-02-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-02-26,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-03-09,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-03-20,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-04-01,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-04-05,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-04-18,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-05-06,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-05-08,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-05-09,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-05-15,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-05-20,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-06-09,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-06-28,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-06-30,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-07-11,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-07-20,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-08-21,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-08-25,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-09-10,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-09-11,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-09-23,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-09-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-09-30,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-10-08,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-10-18,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-10-29,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-11-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-11-07,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-11-22,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2022-11-27,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-12-02,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-12-04,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-12-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2022-12-24,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-01-18,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-01-23,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2023-03-06,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-03-10,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-03-13,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-03-23,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-04-03,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-04-11,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-05-08,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-05-18,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-06-09,0.0,0.0,5
acute gastroenteritis,clinical_only,cat__presentation_date_2023-06-11,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-07-13,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-07-14,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-07-28,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-08-12,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__presentation_date_2023-08-20,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__sex_unbekannt,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__travel history_yes,0.0,0.0,4
acute gastroenteritis,clinical_only,cat__travel history_yes (abroad),0.0,0.0,5
acute gastroenteritis,clinical_only,cat__travel history_yes (not abroad),0.0,0.0,4
acute gastroenteritis,clinical_only,cat__urban or rural region_village,0.0,0.0,5
acute gastroenteritis,clinical_only,num__K value__missing,0.0,0.0,5
acute gastroenteritis,clinical_only,num__Na value__missing,0.0,0.0,5
acute gastroenteritis,clinical_only,num__body weight__missing,0.0,0.0,5
acute gastroenteritis,clinical_only,num__neutrophil count (x 10^9/L)__missing,0.0,0.0,5
acute gastroenteritis,combined,num__hospitalization time (days),4.437095708266385,0.3525562389777972,5
acute gastroenteritis,combined,num__hospitalization time (days)__missing,1.7802509782554552,0.16928576873290507,5
acute gastroenteritis,combined,num__wind_gusts_10m_max__peak_14d,1.3514693026332665,0.1401535517177382,5
acute gastroenteritis,combined,num__BUN concentration,1.267312433851124,0.15582738953782546,5
acute gastroenteritis,combined,num__lymphocyte count,1.0378110571815182,0.19912875737275554,5
acute gastroenteritis,combined,num__wind_direction_10m_dominant__mean_13d,0.7962671104016141,0.4859231861550747,5
acute gastroenteritis,combined,num__Cl value,0.5369640175128364,0.3131136590609537,5
acute gastroenteritis,combined,num__K value,0.48596594247884556,0.19818740412038974,5
acute gastroenteritis,combined,num__wind_gusts_10m_max__day1,0.45883183609015266,0.2114110060265115,5
acute gastroenteritis,combined,num__wind_gusts_10m_max__mean_7d,0.4307515423320062,0.21794374117626034,5
acute gastroenteritis,combined,num__Initial total protein concentration (in g/l),0.3851061201309296,0.2638804201369058,5
acute gastroenteritis,combined,num__moon_phase_sin,0.3768056423446918,0.3078844515900262,5
acute gastroenteritis,combined,num__surface_pressure_max__day1,0.37269377050167785,0.16615758539343733,5
acute gastroenteritis,combined,num__precipitation_sum__mean_7d,0.3659829013982123,0.1700187610516468,5
acute gastroenteritis,combined,num__surface_pressure_max__mean_13d,0.3028300714850247,0.1828115163251753,5
acute gastroenteritis,combined,num__wind_direction_10m_dominant__peak_7d,0.30253337111601325,0.2435573089134559,5
acute gastroenteritis,combined,num__Na value,0.2902828082602054,0.11191176457615498,5
acute gastroenteritis,combined,num__precipitation_sum__peak_14d,0.275164094028614,0.22591198635604398,5
acute gastroenteritis,combined,num__apparent_temperature_max__day1,0.26874689104354443,0.16085698568186996,5
acute gastroenteritis,combined,num__wind_direction_10m_dominant__day1,0.2546550218363919,0.12445730975862125,5
acute gastroenteritis,combined,num__wind_direction_10m_dominant__peak_14d,0.24936031352312016,0.13965043871232508,5
acute gastroenteritis,combined,num__neutrophil count (x 10^9/L),0.2450572352023105,0.10205525060989976,5
acute gastroenteritis,combined,cat__regularly dewormed_yes,0.24155234430196854,0.1582440719277088,5
acute gastroenteritis,combined,num__precipitation_hours__mean_7d,0.2393031831003273,0.0837898391503548,5
acute gastroenteritis,combined,num__initial hematocrit,0.2388088166935495,0.13631961065585566,5
acute gastroenteritis,combined,num__precipitation_hours__mean_2d,0.23173023647229987,0.1842812619001558,5
acute gastroenteritis,combined,num__body weight,0.22094813157170218,0.15637289632211696,5
acute gastroenteritis,combined,num__precipitation_sum__mean_13d,0.21014923569008898,0.17572619222906938,5
acute gastroenteritis,combined,num__precipitation_hours__peak_14d,0.19937737487647234,0.10983358168772563,5
acute gastroenteritis,combined,num__Albumin concentration (in g/l),0.19068621543615283,0.04726370074758064,5
acute gastroenteritis,combined,num__CREA concentration ,0.18583818707842553,0.17201215971236158,5
acute gastroenteritis,combined,num__leukocyte count,0.18051867182163367,0.06676555401017084,5
acute gastroenteritis,combined,num__precipitation_hours__mean_13d,0.15791088140806436,0.08827719676537518,5
acute gastroenteritis,combined,num__precipitation_hours__peak_7d,0.15335617281682393,0.1192815555085579,5
acute gastroenteritis,combined,num__wind_direction_10m_dominant__mean_7d,0.1528353487871776,0.0580758384243165,5
acute gastroenteritis,combined,num__moon_phase_cos,0.14621414628898638,0.08664651745248268,5
acute gastroenteritis,combined,num__snowfall_sum__mean_13d,0.13064085877440518,0.082826301856496,5
acute gastroenteritis,combined,cat__regularly dewormed_no,0.1281451617619423,0.18563502112673808,5
acute gastroenteritis,combined,num__precipitation_sum__mean_2d,0.1218083081739699,0.07832908999601415,5
acute gastroenteritis,combined,cat__Na interpreatation_lower limit,0.1202969868818142,0.1702791548902971,5
acute gastroenteritis,combined,num__wind_gusts_10m_max__mean_13d,0.11195994187556135,0.05575947771814013,5
acute gastroenteritis,combined,num__snowfall_sum__mean_7d,0.10900062789317225,0.14324649689923985,5
acute gastroenteritis,combined,cat__Albumin interpretation_physiological,0.0959339120791742,0.14425252658541116,5
acute gastroenteritis,combined,cat__eda3_season_spring,0.09245429394905667,0.0949279192436351,5
acute gastroenteritis,combined,cat__Na interpreatation_physiological,0.08372245408128232,0.10187094555198747,5
acute gastroenteritis,combined,num__daylight_duration__day1,0.07400466386969365,0.05511813178004435,5
acute gastroenteritis,combined,cat__regularly vaccinated_Missing,0.06953284062968408,0.11116554042311731,5
acute gastroenteritis,combined,cat__fecal examination_Missing,0.06746689848811485,0.09422351862884767,5
acute gastroenteritis,combined,cat__hematocrit interpretation_upper limit,0.05910111448460777,0.03981920174339848,5
acute gastroenteritis,combined,num__precipitation_hours__day1,0.058130386308009055,0.04528595578798104,5
acute gastroenteritis,combined,cat__hematocrit interpretation_lower limit,0.057702805172562245,0.06921737621190949,5
acute gastroenteritis,combined,cat__breed_EKH,0.056535347020992645,0.0657378601613145,5
acute gastroenteritis,combined,cat__regularly vaccinated_no,0.05012674033360274,0.0403387030630361,5
acute gastroenteritis,combined,num__precipitation_sum__day1,0.04326454301500496,0.04773474790293215,5
acute gastroenteritis,combined,cat__eda3_weekday_wed,0.04131709774267518,0.05843776064088648,5
acute gastroenteritis,combined,cat__neutrophil count interpretation_upper limit,0.039428286662649505,0.08816432921403261,5
acute gastroenteritis,combined,cat__fecal examination_negative,0.035953096195059445,0.08039356709374196,5
acute gastroenteritis,combined,num__altitude (MASL),0.03314950545463302,0.012227415749067326,5
acute gastroenteritis,combined,cat__neuter status_intact,0.030479730956311825,0.031147364974103448,5
acute gastroenteritis,combined,cat__eda3_weekday_mon,0.029209413187832385,0.05991936165590038,5
acute gastroenteritis,combined,cat__eda3_weekday_sun,0.028455749346561802,0.06362898988960741,5
acute gastroenteritis,combined,cat__K interpreatation_lower limit,0.028037267625470874,0.03438074202961408,5
acute gastroenteritis,combined,cat__left shift_no,0.026907232007321185,0.02884460188906847,5
acute gastroenteritis,combined,cat__BUN interpreattion_upper limit,0.026863422799222342,0.037401188546787985,5
acute gastroenteritis,combined,cat__regularly vaccinated_yes,0.025329383363051395,0.021653829259249014,5
acute gastroenteritis,combined,cat__eda3_season_summer,0.023565141372692992,0.02728086362156523,5
acute gastroenteritis,combined,cat__Cl interpreatation_upper limit,0.02293940335270129,0.035223356364748354,5
acute gastroenteritis,combined,cat__eda3_season_autumn,0.021397368288653105,0.01901356760276201,5
acute gastroenteritis,combined,cat__regularly dewormed_Missing,0.018339391189670956,0.025429912730872323,5
acute gastroenteritis,combined,cat__initial total protein interpreatation_physiological,0.016344152419343536,0.036546635844269794,5
acute gastroenteritis,combined,num__lymphocyte count__missing,0.01542324808473628,0.027351426026639352,5
acute gastroenteritis,combined,cat__neutrophil count interpretation_increased,0.015400806335353423,0.03443724987415968,5
acute gastroenteritis,combined,num__snowfall_sum__mean_2d,0.014135217166911223,0.02616655925281876,5
acute gastroenteritis,combined,cat__sex_F,0.013936277807092959,0.00851821399771495,5
acute gastroenteritis,combined,cat__Cl interpreatation_increased,0.01257708298921496,0.028123212522540908,5
acute gastroenteritis,combined,num__initial hematocrit__missing,0.012137483648813584,0.01755220430853226,5
acute gastroenteritis,combined,cat__BUN interpreattion_increased,0.011174730812292217,0.017006299555091337,5
acute gastroenteritis,combined,cat__sex_M,0.010234402880485575,0.016865885012927403,5
acute gastroenteritis,combined,cat__leukocyte count interpreatation_lower limit,0.008655339926228111,0.014305903755190537,5
acute gastroenteritis,combined,cat__leukocyte count interpreatation_upper limit,0.007832094970829897,0.017513096761009882,5
acute gastroenteritis,combined,cat__urban or rural region_small town,0.0074456968462127794,0.016649084287987573,5
acute gastroenteritis,combined,cat__CREA interpretation_physiological,0.0074176331056771865,0.01658633185644707,5
acute gastroenteritis,combined,cat__lymphocyte count interpreatation_lower limit,0.006518939586618262,0.014576792056892813,5
acute gastroenteritis,combined,cat__hematocrit interpretation_physiological,0.005922524298434297,0.008333752182483636,5
acute gastroenteritis,combined,cat__CREA interpretation_lower limit,0.005707175881053254,0.012761633229582328,5
acute gastroenteritis,combined,cat__eda3_season_winter,0.004285624427783899,0.005921355164445518,5
acute gastroenteritis,combined,num__BUN concentration__missing,0.003794704515026036,0.008485217250123588,5
acute gastroenteritis,combined,cat__Na interpreatation_upper limit,0.0034671996943821267,0.007752894208204931,5
acute gastroenteritis,combined,cat__eda3_weekday_sat,0.0031634562300296965,0.007073703174191613,5
acute gastroenteritis,combined,cat__neuter status_neutered,0.002954995652855532,0.0066075711530013395,5
acute gastroenteritis,combined,cat__Albumin interpretation_lower limit,0.00269907472639263,0.006035314564565566,5
acute gastroenteritis,combined,cat__travel history_Missing,0.002685275145332881,0.00600445776325495,5
acute gastroenteritis,combined,cat__K interpreatation_upper limit,0.0022712591476297026,0.005078689848618245,5
acute gastroenteritis,combined,num__Initial total protein concentration (in g/l)__missing,0.0019502343886642647,0.004327093967063056,5
acute gastroenteritis,combined,cat__left shift_Missing,0.001879508307248869,0.004184234787075099,5
acute gastroenteritis,combined,cat__travel history_no,0.001564466993876636,0.0034982545468629058,5
acute gastroenteritis,combined,cat__BARF diet_no,0.0015474929879707128,0.0034602995158067784,5
acute gastroenteritis,combined,num__snowfall_sum__mean_3d,0.0012385683622929782,0.0027695230528676867,5
acute gastroenteritis,combined,cat__BUN interpreattion_physiological,0.00011553918624894975,0.0002583534745176606,5
acute gastroenteritis,combined,cat__Albumin interpretation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__Albumin interpretation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__Albumin interpretation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__Albumin interpretation_upper limit,0.0,0.0,5
acute gastroenteritis,combined,cat__BARF diet_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__BARF diet_nono,0.0,0.0,4
acute gastroenteritis,combined,cat__BARF diet_yes ,0.0,0.0,5
acute gastroenteritis,combined,cat__BUN interpreattion_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__BUN interpreattion_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__BUN interpreattion_lower limit,0.0,0.0,5
acute gastroenteritis,combined,cat__CREA interpretation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__CREA interpretation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__CREA interpretation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__CREA interpretation_upper limit,0.0,0.0,5
acute gastroenteritis,combined,cat__Cl interpreatation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__Cl interpreatation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__Cl interpreatation_lower limit,0.0,0.0,5
acute gastroenteritis,combined,cat__Cl interpreatation_physiological,0.0,0.0,5
acute gastroenteritis,combined,cat__K interpreatation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__K interpreatation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__K interpreatation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__K interpreatation_physiological,0.0,0.0,5
acute gastroenteritis,combined,cat__Na interpreatation_Missing,0.0,0.0,5
acute gastroenteritis,combined,cat__Na interpreatation_decreased,0.0,0.0,5
acute gastroenteritis,combined,cat__Na interpreatation_increased,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Abessinier,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_BKH,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_BKH-Mischling,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Bengalkatze,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Birma,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Brit. Kurzhaar,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Britisch Langhaar,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Burma,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Colourpoint,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_Devon Rex,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_EKH-Mischling,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Exotic Shorthair,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Heilige Birma,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Kartäuser,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Kartäuser-Mischling,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_Maine Coon,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Maine Coon-Mischling,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_Mischling,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_Norw. Waldkatze,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Norw. Waldkatze-Mischling,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_Oriental. Kurzhaar,0.0,0.0,4
acute gastroenteritis,combined,cat__breed_Perser,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Persermischling,0.0,0.0,5
acute gastroenteritis,combined,cat__breed_Ragdoll,0.0,0.0,5
